,Smiles,ID
421,*C(C*)C(=O)OCCCSCCC#N,P040185.mol
422,*C(C*)C(=O)OCCCCCCSCC#N,P040186.mol
423,*C(C*)C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C,P040187.mol
424,*C(C*)C(=O)N1CCCCC1,P040188.mol
425,*C(C*)C(=O)N1CCOCC1,P040189.mol
426,*C(C*)C(=O)Oc1ccccc1,P040191.mol
427,*C(C*)C(=O)Oc1c(cccc1)C,P040192.mol
428,*C(C*)C(=O)Oc1cc(ccc1)C,P040193.mol
429,*C(C*)C(=O)Oc1ccc(cc1)C,P040194.mol
430,*C(C*)C(=O)Oc1c(cccc1)C(C)(C)C,P040195.mol
431,*C(C*)C(=O)Oc1ccc(cc1)C(C)(C)C,P040196.mol
432,*C(C*)C(=O)Oc1ccc(cc1)OC,P040197.mol
433,*C(C*)C(=O)Oc1c(cccc1)C(=O)OC,P040198.mol
434,*C(C*)C(=O)Oc1c(cccc1)C(=O)OCC,P040199.mol
435,*C(C*)C(=O)Oc1cc(ccc1)C(=O)OC,P040200.mol
436,*C(C*)C(=O)Oc1cc(ccc1)C(=O)OCC,P040201.mol
437,*C(C*)C(=O)Oc1ccc(cc1)C(=O)OC,P040202.mol
438,*C(C*)C(=O)Oc1ccc(cc1)C(=O)OCC,P040203.mol
439,*C(C*)C(=O)Oc1ccc(cc1)C(=O)OCCCC,P040204.mol
440,*C(C*)C(=O)Oc1ccc(cc1)c1ccccc1,P040205.mol
441,*C(C*)C(=O)OCc1ccccc1,P040206.mol
442,*C(C*)C(=O)OCCc1ccccc1,P040207.mol
443,*C(C*)C(=O)Oc1cc(ccc1)N(C)C,P040208.mol
444,*C(C*)C(=O)Oc1ccc(cc1)C#N,P040210.mol
445,*C(C*)C(=O)OCc1ccc(cc1)C#N,P040211.mol
446,*C(C*)C(=O)Oc1c(cccc1)Cl,P040212.mol
447,*C(C*)C(=O)Oc1c(cc(cc1)Cl)Cl,P040213.mol
448,*C(C*)C(=O)Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,P040214.mol
449,*C(C*)C(=O)Oc1c2c(ccc1)cccc2,P040215.mol
450,*C(C*)C(=O)N(C)C,P040217.mol
451,*C(C*)C(=O)NC(C)(C)C,P040220.mol
452,*C(C*)(C(=O)OCCCCC)C,P040228.mol
453,*C(C*)(C(=O)OCC(CCCC)CC)C,P040229.mol
454,*C(C*)(C(=O)OCCC(C)(C)C)C,P040230.mol
455,*C(C*)(C(=O)OC(C(C)(C)C)C)C,P040231.mol
456,*C(C*)(C(=O)OCCC(CC(C)(C)C)C)C,P040232.mol
457,*C(C*)(C(=O)OCCOC)C,P040233.mol
458,*C(C*)(C(=O)OCCOCCO)C,P040234.mol
459,*C(C*)(C(=O)OCC(O)C)C,P040235.mol
460,*C(C*)(C(=O)OCC(CO)O)C,P040236.mol
461,*C(C*)(C(=O)OCCNC(C)(C)C)C,P040237.mol
462,*C(C*)(C(=O)OCCC#N)C,P040239.mol
463,*C(C*)(C(=O)OCCO[N+](=O)[O-])C,P040241.mol
464,*C(C*)(C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)C,P040244.mol
465,*C(C*)(C(=O)OC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,P040245.mol
466,*C(C*)(C(=O)OCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,P040246.mol
467,*C(C*)(C(=O)OCCS(=O)CC)C,P040247.mol
468,*C(C*)(C(=O)O[Si](C)(C)C)C,P040248.mol
469,*C(C*)(C(=O)OCC1(COCOC1)C)C,P040250.mol
470,*C(C*)(C(=O)OCC1(COC(OC1)(C)C)C)C,P040251.mol
471,*C(C*)(C(=O)OCC(C1OCC(CO1)(C)C)(C)C)C,P040252.mol
472,*C(C*)(C(=O)OC12CC3CC(CC(C1)C3)C2)C,P040253.mol
473,*C(C*)(C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C)C,P040254.mol
474,*C(C*)(C(=O)Oc1ccc(cc1)CC#N)C,P040255.mol
475,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)OC)C,P040256.mol
476,*C(C*)(C(=O)OCC)CC,P040261.mol
477,*C(C*)(CC(=O)OCC)C(=O)OCC,P040262.mol
478,*C(C*)(CC(=O)OCCCC)C(=O)OCCCC,P040263.mol
479,*C(C*)(C(=O)OCCCC)C#N,P040264.mol
480,*C(C*)(C(=O)OC)F,P040265.mol
481,*C(C*)(C(=O)OCC)CF,P040267.mol
482,*C(C*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,P040269.mol
483,*C(C*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,P040270.mol
484,*C(C*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,P040271.mol
485,*C(C*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,P040272.mol
486,*C(C*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,P040273.mol
487,*C(C*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,P040274.mol
488,*C(C*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,P040275.mol
489,*C(C*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,P040276.mol
490,*C(C*)C(=O)Oc1ccc(cc1)Cl,P040278.mol
491,*C(C*)(C(=O)Oc1ccc(cc1)C#N)C,P040279.mol
492,*C(C*)C(=O)OCC(C(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,P040283.mol
493,*C(C*)C(=O)OCCC(OC)C,P040288.mol
494,*C(C*)(C(=O)OC1CCC(CC1)C(C)(C)C)C,P040289.mol
495,*C(C*)(C(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,P040290.mol
496,*C(C*)(C(=O)OCC(C)(C)C)C,P040291.mol
497,*C(C*)(C(=O)Oc1ccc(cc1)C(C)(C)C)C,P040292.mol
498,*C(C*)(CC(=O)OC)C(=O)OC,P040294.mol
499,*C(*)C(=O)OCC,P040295.mol
500,*C(*)C(=O)OC,P040296.mol
501,*C(*)C(=O)OCCC,P040297.mol
502,*C(C*)C(=O)Oc1ccc(cc1)C(=O)O,P040299.mol
503,*C(C*)(C(=O)N)C,P040300.mol
504,*C1C(=O)N(C(=O)C1*)C1CCCCC1,P040307.mol
505,*C(C*)(CC(=O)OCCCCC)C(=O)OCCCCC,P040308.mol
506,*C(C*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,P040310.mol
507,*C(C*)(CC(=O)OCCC)C(=O)OCCC,P040314.mol
508,*C(C*)(C(=O)OCC)C#N,P040320.mol
509,*C(C*)C(=O)OCCO,P040325.mol
510,*C(C*)(C(=O)Oc1c(cc(cc1)C)C)C,P040332.mol
511,*C(C*)(C(=O)Oc1cc(cc(c1)C)C)C,P040333.mol
512,*C(C*)(C(=O)OCCCCCC)C#N,P040338.mol
513,*C(C*)(C(=O)OCC1OC1)C,P040339.mol
514,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC)C,P044251.mol
515,*C(C*)C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC,P044252.mol
516,*C(C*)C(=O)OCCCCCC(=O)Oc1ccc(cc1)c1ccc(cc1)C#N,P044290.mol
517,*C(CCC*)(C(=O)O)C,P044304.mol
518,*C(C*)(C(=O)NC(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O)C,P044346.mol
519,*C(C*)(C(=O)NC(=O)OCCOc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCO)C,P044347.mol
520,*C(C*)(C(=O)NC(=O)OC(COc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(O)C)C)C,P044348.mol
521,*C(C*)(C(=O)NC(=O)Oc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)O)Br)Br)C,P044349.mol
522,*C(C*)(C(=O)NC(=O)OCCOc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)OCCO)Br)Br)C,P044350.mol
523,*C(C*)(C(=O)NC(=O)OC(COc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)OCC(O)C)Br)Br)C)C,P044351.mol
524,*C(C*)(C(=O)OCCOC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])C,P044368.mol
525,*C(C*)C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N,P044370.mol
526,*C(C*)(C(=O)OCCCCn1c2ccccc2c2ccccc12)C,P044380.mol
527,*C(C*)C(=O)OCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],P044383.mol
528,*C(C*)C(=O)OCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],P044384.mol
529,*C(C*)C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],P044385.mol
530,*C(C*)C(=O)NCCCCCC(=O)O,P044463.mol
531,*C(C*)C(=O)OCc1c(c(c(c(c1Br)Br)Br)Br)Br,P044464.mol
532,*C(C*)(CCC(C(=O)OC)C)C(=O)OC,P044506.mol
533,*C(C*)C(=O)O[Na],P044508.mol
534,*C(C(CC*)C(=O)OC)C(=O)OC,P044512.mol
535,*C(C*)(C(=O)OCC#C)C,P044514.mol
536,*C(C*)(C(=O)OCC(C)C)C#N,P044520.mol
537,*C(C*)(C(=O)OC(C)C)C#N,P044521.mol
538,*C(C*)(C(=O)OCCCCCCC)C#N,P044522.mol
539,*C(C*)C(=O)OC1CCCCCCCCCCC1,P049038.mol
540,*C(C*)F,P050001.mol
541,*C(C*)Cl,P050002.mol
542,*C(C*)(F)F,P050003.mol
543,*C(C*)(Cl)Cl,P050004.mol
544,*C(C(*)(F)F)F,P050005.mol
546,*C(C(*)(F)F)(Cl)F,P050007.mol
547,*C(=CCC*)Cl,P050013.mol
548,*C(*)F,P050014.mol
549,*C(C*)(C(F)(F)F)F,P050015.mol
550,*C(C(*)(F)F)(C(F)(F)F)F,P050016.mol
551,*C(C*)C(F)(F)F,P050017.mol
552,*C(C*)C(C(F)(F)F)(F)F,P050018.mol
553,*C(C*)C(C(C(F)(F)F)(F)F)(F)F,P050019.mol
554,*C(C(CC*)(F)F)(F)F,P050023.mol
555,*C(CC(C*)(F)F)(C(F)(F)F)C(F)(F)F,P050026.mol
556,*C(C(CCCCCCCC*)Cl)Cl,P050029.mol
557,*C(C(CCCCCCCCCC*)Cl)Cl,P050030.mol
558,*C(C(CCC*)Cl)Cl,P050031.mol
559,*C(=C(C(C*)(F)F)F)Cl,P050034.mol
560,*C=C(C(C*)(F)F)F,P050035.mol
561,*C(=C(C(C(*)(F)F)(C(F)(F)F)F)F)F,P050036.mol
562,*C(*)(Cl)F,P050038.mol
563,*C(C(*)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F,P050039.mol
564,*C(C*)CCI,P050040.mol
565,*C(C*)CCCCCCCCCI,P050041.mol
566,*C(C*)CCCI,P050042.mol
567,*C1(C(C(C(C(C1(F)F)(Cl)F)(F)F)(C(*)(F)F)F)(F)F)F,P050043.mol
568,*C1(C(C(C1(F)F)(C(*)(F)F)F)(F)F)F,P050044.mol
569,*C1(C(C(C(C(C1(F)F)(F)F)(F)F)(C(*)(F)F)F)(F)F)F,P050045.mol
570,*C1(C(C(C(C1(F)F)(F)F)(C(*)(F)F)F)(F)F)F,P050046.mol
571,*C(C(CCCCC*)Cl)Cl,P050049.mol
572,*C(C(CC*)Cl)Cl,P054499.mol
573,*C(C*)C=C,P060017.mol
574,*C(=CCC*)CCCCCCCCCC,P060022.mol
575,*C(=CCC*)C(C)(C)C,P060023.mol
576,*C(=CCC*)C,P060025.mol
577,*OC*,P070001.mol
578,*OC(*)C,P070002.mol
579,*OC(*)CCC,P070007.mol
580,*OCC*,P070013.mol
581,*OC(C*)C,P070014.mol
582,*OC(C*)CCl,P070015.mol
583,*OC(C*)CBr,P070017.mol
584,*OC(C*)CC,P070019.mol
585,*OC(C*)COC,P070021.mol
586,*OC(C*)(C)C,P070022.mol
587,*OC(C*)CCCC,P070024.mol
588,*OC(C*)C(C)(C)C,P070025.mol
589,*OC(C*)COCC,P070026.mol
590,*OC(C*)COCC=C,P070027.mol
591,*OC(C*)COCCCC,P070029.mol
592,*OC(C*)CCCCCC,P070030.mol
593,*OC(C*)COCCCCCC,P070031.mol
594,*OC(C*)c1ccccc1,P070032.mol
595,*OC(C*)COc1ccccc1,P070033.mol
596,*OC(C(*)(F)F)(F)F,P070055.mol
597,*OCCC*,P070056.mol
598,*OCC(C*)(C)C,P070057.mol
599,*OCC(C*)(CO)CO,P070058.mol
600,*OCC(C*)(CCl)CCl,P070060.mol
601,*OCCCC*,P070064.mol
602,*OCCCCCCCC*,P070066.mol
603,*Oc1ccc(cc1)*,P070074.mol
604,*Oc1cc(ccc1)*,P070075.mol
605,*Oc1c(cc(cc1C)*)C,P070076.mol
606,*Oc1c(cc(cc1C)*)C(CCC)C,P070077.mol
607,*Oc1c(cc(cc1C)*)C(CCCC)C,P070078.mol
608,*Oc1c(cc(cc1OC)*)OC,P070079.mol
609,*Oc1c(cc(cc1c1ccccc1)*)c1ccccc1,P070080.mol
610,*OCOCC*,P070089.mol
611,*OCOCCCC*,P070090.mol
612,*OCOCCCCC*,P070091.mol
613,*OCCCCSSCCCC*,P070123.mol
614,*OCOCCCCSSCCCC*,P070124.mol
615,*OCOCCSSCC*,P070125.mol
616,*OCCSSCC*,P070126.mol
617,*OCCSSSSCC*,P070127.mol
618,*OC(=O)CCCCCCCC(=O)OCCOCC*,P070136.mol
619,*OC(=O)CCCCCCCCC(=O)OCCOCC*,P070137.mol
620,*c1oc(cc1)C(=O)OCCOC(=O)*,P070140.mol
621,*OC(COCC(OC(=O)c1c(cccc1)C(=O)*)C)C,P070141.mol
622,*OC(=O)c1cc(ccc1)C(=O)OCCOCC*,P070142.mol
623,*Oc1ccc(cc1)C(=O)OCC*,P070143.mol
624,*Oc1ccc(cc1)C(=O)OCCOC(=O)c1ccc(cc1)*,P070158.mol
625,*Oc1ccc(cc1)C(=O)OCCOC(=O)c1ccc(cc1)OCCCC*,P070163.mol
626,*Oc1ccc(cc1)C(=O)OCCCCCOC(=O)c1ccc(cc1)*,P070167.mol
627,*Oc1ccc(cc1)C(=O)OCCCCCCOC(=O)c1ccc(cc1)*,P070168.mol
628,*OCC(=O)NCCCCCCNC(=O)C*,P070170.mol
629,*OCCCNC(=O)CCCCC(=O)NCCC*,P070181.mol
630,*Oc1ccc(cc1)CC(=O)NCCCCCCNC(=O)C*,P070208.mol
631,*Oc1ccc(cc1)CCC(=O)NCCCCCCNC(=O)C*,P070209.mol
632,*Oc1ccc(cc1)OCC(=O)NCCCCCCNC(=O)C*,P070210.mol
633,*OCCCNC(=O)c1ccc(cc1)C(=O)NCCC*,P070211.mol
634,*OCCCCC(=O)NCc1ccc(cc1)CNC(=O)CCCC*,P070214.mol
635,*OCCC(=O)NCc1c(cc(c(c1)C)CNC(=O)CC*)C,P070218.mol
636,*Oc1ccc(cc1)C(=O)NCC(CCCNC(=O)c1ccc(cc1)*)(C)C,P070229.mol
637,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)*,P070231.mol
638,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,P070232.mol
639,*OC(=O)NCCCCCCNC(=O)OCCOCC*,P070256.mol
640,*OC(=O)NCCCCCCNC(=O)OCCOCCOCC*,P070258.mol
641,*Oc1ccc(cc1)OCC(=O)OC(=O)C*,P070267.mol
642,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OC*,P070269.mol
643,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCC*,P070271.mol
644,*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCC*,P070273.mol
645,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCC*,P070274.mol
646,*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCCC*,P070276.mol
647,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCCC*,P070277.mol
648,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCCCC*,P070279.mol
649,*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCCCC*,P070280.mol
650,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCOC*,P070283.mol
651,*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCOCC*,P070284.mol
652,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(=O)OC(=O)C*)(C)C,P070285.mol
653,*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)*,P070305.mol
654,*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)*)cc1,P070306.mol
655,*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)c2ccc(cc2)*)cc1,P070307.mol
656,*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)Oc2ccc(cc2)*)cc1,P070308.mol
657,*c1nnc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)O*)(C)C,P070309.mol
658,*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)Oc2ccc(cc2)*)cc1,P070310.mol
659,*O[Si](O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,P070313.mol
660,*O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,P070314.mol
661,*O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C,P070315.mol
662,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,P070316.mol
663,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,P070317.mol
664,*OC(=O)c1c(cccc1)C(=O)OCCOCC*,P070319.mol
665,*OC(*)CCCCCC,P070321.mol
666,*OC(=O)C(=O)OCCOCC*,P070323.mol
667,*OC(=O)CC(=O)OCCOCC*,P070324.mol
668,*OC(=O)C(C(=O)OCCOCC*)C,P070325.mol
669,*OC(=O)C(C(=O)OCCOCC*)CCC,P070326.mol
670,*OC(=O)C(C(=O)OCCOCC*)CCCCC,P070327.mol
671,*OC(=O)C(C(=O)OCCOCC*)CCCCCCC,P070328.mol
672,*OC(=O)C(C(=O)OCCOCC*)CCCCCCCCC,P070329.mol
673,*OC(=O)CCC(=O)OCCOCC*,P070330.mol
674,*OC(=O)CCCC(=O)OCCOCC*,P070331.mol
675,*OC(=O)CCCCC(=O)OCCOCC*,P070332.mol
676,*OC(=O)CCCCCC(=O)OCCOCC*,P070333.mol
677,*OC(=O)CCCCCCC(=O)OCCOCC*,P070334.mol
678,*OC(=O)CCCCCCCCCCCCCCCCC(=O)OCCOCC*,P070335.mol
679,*OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)OCC*)(CC)C,P070337.mol
680,*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,P070341.mol
681,*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,P070348.mol
682,*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,P070349.mol
683,*c1nc2c(nc1)ccc(c2)Oc1ccc2c(nc(cn2)c2ccc(cc2)*)c1,P070350.mol
684,*c1nc2c(nc1)cc(cc2)Oc1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,P070351.mol
685,*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P070352.mol
686,*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2cc(ccc2)*)c2ccccc2)cc1)c1ccccc1,P070353.mol
687,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,P070355.mol
688,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Cc1ccc(cc1)*,P070356.mol
689,*c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O)*)c2ccccc2)c2ccccc2)cc1,P070357.mol
690,*c1c(nc2c(n1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P070359.mol
691,*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,P070360.mol
692,*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,P070361.mol
693,*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,P070362.mol
694,*c1nc2c(nc1)cc(cc2)Oc1cc2c(nc(cn2)c2ccc(cc2)*)cc1,P070363.mol
695,*c1nc2cc3c(cc2nc1)nc(cn3)c1ccc(cc1)Oc1ccc(cc1)*,P070364.mol
696,*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P070365.mol
697,*c1c(nc2c(n1)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,P070366.mol
698,*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2cc(ccc2)*)cc1,P070367.mol
699,*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)*)cc1,P070368.mol
700,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C,P070369.mol
701,*Oc1ccc(cc1)Cc1ccc(cc1)OCC(C*)O,P070370.mol
702,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(C*)O,P070371.mol
703,*OC(C(C(C(*)(F)F)(F)F)(F)F)(F)F,P070372.mol
704,*OC(C*)CCCCCCCCCC,P070376.mol
705,*OC(C*)CC(Cl)(Cl)Cl,P070377.mol
706,*OC(CC*)C,P070378.mol
707,*OCC(C*)C,P070379.mol
708,*OCC(C*)(CCl)CC,P070381.mol
709,*OC(COCC*)CCl,P070382.mol
710,*OC(C*)COC(C(F)(F)F)(C(F)(F)F)F,P070383.mol
711,*OC(C*)C1C(C(C1)(F)F)(F)F,P070384.mol
712,*Oc1c(cc(cc1C)*)c1ccccc1,P070385.mol
713,*Oc1c(cc(cc1c1ccccc1)*)c1ccc(cc1)C,P070386.mol
714,*Oc1c(cc(cc1c1ccccc1)*)c1ccc(cc1)C(C)(C)C,P070387.mol
715,*Oc1c(cc(cc1c1ccccc1)*)c1c(cccc1)c1ccccc1,P070388.mol
716,*Oc1c(cc(cc1c1ccccc1)*)c1c2c(ccc1)cccc2,P070390.mol
717,*C1OCOC(C1)C*,P070391.mol
718,*C1OC(OC(C1)C*)CCC,P070394.mol
719,*Oc1ccc(cc1)CC1(c2ccccc2c2ccccc12)Cc1ccc(cc1)*,P070395.mol
720,*Oc1ccc(cc1)OCC(C*)O,P070396.mol
721,*Oc1ccc(cc1)C(CC(c1ccc(cc1)OCC(C*)O)C)(C)C,P070397.mol
722,*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(C(=O)OCC)C(=O)OCC,P070398.mol
723,*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(c1ccccc1)C#N,P070399.mol
724,*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(C#N)C#N,P070400.mol
725,*Oc1ccc(cc1)c1ccc(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1,P070402.mol
726,*Oc1c(cc(cc1)c1cc(c(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1)C)C,P070403.mol
727,*Oc1ccc(cc1)C1(C(CC(CC1)C(C)C)c1ccc(cc1)OCC(C*)O)C,P070404.mol
728,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)C)(C)C,P070407.mol
729,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)CCl)(C)C,P070410.mol
730,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)CC)(C)C,P070411.mol
731,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1ccccc1)(C)C,P070412.mol
732,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1c(cccc1)Cl)(C)C,P070413.mol
733,*Oc1ccc(cc1)C(c1ccc(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1)(C)C,P070414.mol
734,*Oc1c(cc(cc1)C(c1cc(c(cc1)OCC(C*)O)Cl)(C)C)Cl,P070416.mol
735,*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OCC(C*)O)Cl)(C)C)Cl,P070417.mol
736,*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OCC(C*)OC(=O)C)Cl)(C)C)Cl,P070418.mol
737,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(CC)C,P070419.mol
738,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(c1ccccc1)C,P070420.mol
739,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)C)(c1ccccc1)C,P070421.mol
740,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1ccccc1)(c1ccccc1)C,P070422.mol
741,*Oc1ccc(cc1)OCC(C*)OC(=O)C,P070424.mol
742,*Oc1ccc(cc1)/C(=C/c1ccc(cc1)OCCOCCOCC*)/C,P070425.mol
743,*Oc1ccc(cc1)/C(=C/c1ccc(cc1)OCCOCCOCCOCC*)/C,P070426.mol
744,*OC1C(CCCC1)*,P070428.mol
745,*Oc1ccc(cc1)C1(CCC(CC1)C(c1ccc(cc1)OCC(C*)O)(C)C)C,P070429.mol
746,*Oc1cc2c(C(CC2(C)C)(c2ccc(cc2)OCC(C*)O)C)cc1,P070430.mol
747,*Oc1ccc(cc1)C1(CC(CCC1)c1ccc(cc1)OCC(C*)O)CC,P070431.mol
748,*Oc1ccc(cc1)C1(CC(CCC1)c1ccc(cc1)OCC(C*)OC(=O)C)CC,P070432.mol
749,*Oc1ccc(cc1)C(=O)OCCCOC(=O)c1ccc(cc1)*,P070433.mol
750,*Oc1ccc(cc1)C(=O)OCCCCOC(=O)c1ccc(cc1)*,P070434.mol
751,*OCCC(=O)NCc1c(c(c(c(c1C)C)CNC(=O)CC*)C)C,P070442.mol
752,*OC(=O)NCCCCCCNC(=O)OCCOCCOCCOCC*,P070445.mol
